id,timestamp,symbol,price,volume
9565,1721559489,2,90,409
9566,1721559490,3,319,709
9567,1721559491,4,557,986
9568,1721559492,1,910,401
9569,1721559493,2,395,245
9570,1721559494,3,989,470
9571,1721559495,4,233,938
9572,1721559496,1,509,527
9573,1721559497,2,800,995
9574,1721559498,3,122,419
9575,1721559499,4,432,946
9576,1721559500,1,768,191
9577,1721559501,2,210,914
9578,1721559502,3,943,821
9579,1721559503,4,339,595
9580,1721559504,1,776,374
9581,1721559505,2,942,586
9582,1721559506,3,85,437
9583,1721559507,4,360,105
9584,1721559508,1,577,264
9585,1721559509,2,606,387
9586,1721559510,3,760,373
9587,1721559511,4,250,977
9588,1721559512,1,448,897
9589,1721559513,2,812,754
9590,1721559514,3,222,266
9591,1721559515,4,703,124
9592,1721559516,1,992,500
9593,1721559517,2,887,979
9594,1721559518,3,284,755
9595,1721559519,4,992,675
9596,1721559520,1,611,163
9597,1721559521,2,472,963
9598,1721559522,3,113,435
9599,1721559523,4,698,758
9600,1721559524,1,224,237
9601,1721559525,2,98,793
9602,1721559526,3,313,819
9603,1721559527,4,924,627
9604,1721559528,1,289,656
9605,1721559529,2,129,169
9606,1721559530,3,609,708
9607,1721559531,4,391,555
9608,1721559532,1,393,102
9609,1721559533,2,723,942
9610,1721559534,3,547,427
9611,1721559535,4,635,684
9612,1721559536,1,814,582
9613,1721559537,2,165,686
9614,1721559538,3,114,721
9615,1721559539,4,324,869
9616,1721559540,1,460,525
9617,1721559541,2,707,894
9618,1721559542,3,884,769
9619,1721559543,4,115,352
9620,1721559544,1,834,553
9621,1721559545,2,175,960
9622,1721559546,3,749,568
9623,1721559547,4,193,190
9624,1721559548,1,168,804
9625,1721559549,2,206,584
9626,1721559550,3,908,778
9627,1721559551,4,891,702
9628,1721559552,1,173,480
9629,1721559553,2,184,665
9630,1721559554,3,387,276
9631,1721559555,4,314,342
9632,1721559556,1,541,286
9633,1721559557,2,949,829
9634,1721559558,3,128,486
9635,1721559559,4,905,976
9636,1721559560,1,478,272
9637,1721559561,2,542,735
9638,1721559562,3,338,629
9639,1721559563,4,897,522
9640,1721559564,1,801,990
9641,1721559565,2,637,523
9642,1721559566,3,928,598
9643,1721559567,4,719,191
9644,1721559568,1,536,917
9645,1721559569,2,801,259
9646,1721559570,3,461,582
9647,1721559571,4,338,576
9648,1721559572,1,837,999
9649,1721559573,2,52,697
9650,1721559574,3,521,219
9651,1721559575,4,743,284
9652,1721559576,1,579,814
9653,1721559577,2,764,562
9654,1721559578,3,923,921
9655,1721559579,4,353,604
9656,1721559580,1,782,133
9657,1721559581,2,956,434
9658,1721559582,3,81,918
9659,1721559583,4,110,114
9660,1721559584,1,890,923
9661,1721559585,2,600,870
9662,1721559586,3,451,531
9663,1721559587,4,293,639
9664,1721559588,1,361,495
9665,1721559589,2,200,506
9666,1721559590,3,609,609
9667,1721559591,4,490,450
9668,1721559592,1,880,311
9669,1721559593,2,788,876
9670,1721559594,3,541,471
9671,1721559595,4,655,310
9672,1721559596,1,586,701
9673,1721559597,2,771,304
9674,1721559598,3,408,807
9675,1721559599,4,732,965
9676,1721559600,1,773,628
9677,1721559601,2,530,608
9678,1721559602,3,927,179
9679,1721559603,4,391,394
9680,1721559604,1,687,360
9681,1721559605,2,654,761
9682,1721559606,3,304,680
9683,1721559607,4,82,273
9684,1721559608,1,804,978
9685,1721559609,2,742,738
9686,1721559610,3,826,744
9687,1721559611,4,107,481
9688,1721559612,1,903,754
9689,1721559613,2,537,592
9690,1721559614,3,609,116
9691,1721559615,4,110,116
9692,1721559616,1,550,757
9693,1721559617,2,260,679
9694,1721559618,3,678,181
9695,1721559619,4,116,326
9696,1721559620,1,883,304
9697,1721559621,2,200,529
9698,1721559622,3,153,131
9699,1721559623,4,591,520
9700,1721559624,1,718,715
9701,1721559625,2,661,408
9702,1721559626,3,396,234
9703,1721559627,4,78,686
9704,1721559628,1,449,809
9705,1721559629,2,681,885
9706,1721559630,3,476,435
9707,1721559631,4,982,926
9708,1721559632,1,67,606
9709,1721559633,2,749,743
9710,1721559634,3,75,222
9711,1721559635,4,568,242
9712,1721559636,1,565,997
9713,1721559637,2,715,806
9714,1721559638,3,64,722
9715,1721559639,4,639,602
9716,1721559640,1,238,137
9717,1721559641,2,499,295
9718,1721559642,3,220,435
9719,1721559643,4,551,246
9720,1721559644,1,822,188
9721,1721559645,2,863,704
9722,1721559646,3,807,327
9723,1721559647,4,613,840
9724,1721559648,1,369,676
9725,1721559649,2,149,338
9726,1721559650,3,403,192
9727,1721559651,4,62,896
9728,1721559652,1,429,144
9729,1721559653,2,679,907
9730,1721559654,3,595,774
9731,1721559655,4,438,893
9732,1721559656,1,633,505
9733,1721559657,2,501,218
9734,1721559658,3,737,610
9735,1721559659,4,447,967
9736,1721559660,1,385,927
9737,1721559661,2,973,201
9738,1721559662,3,847,163
9739,1721559663,4,507,484
9740,1721559664,1,932,490
9741,1721559665,2,128,210
9742,1721559666,3,1000,100
9743,1721559667,4,526,123
9744,1721559668,1,765,629
9745,1721559669,2,87,250
9746,1721559670,3,473,208
9747,1721559671,4,397,122
9748,1721559672,1,937,871
9749,1721559673,2,812,456
9750,1721559674,3,678,281
9751,1721559675,4,84,399
9752,1721559676,1,986,831
9753,1721559677,2,512,396
9754,1721559678,3,73,638
9755,1721559679,4,667,192
9756,1721559680,1,445,353
9757,1721559681,2,118,945
9758,1721559682,3,282,225
9759,1721559683,4,689,431
9760,1721559684,1,379,344
9761,1721559685,2,503,622
9762,1721559686,3,931,992
9763,1721559687,4,241,330
9764,1721559688,1,258,175
9765,1721559689,2,132,952
9766,1721559690,3,360,459
9767,1721559691,4,326,489
9768,1721559692,1,102,111
9769,1721559693,2,396,399
9770,1721559694,3,549,163
9771,1721559695,4,600,511
9772,1721559696,1,355,886
9773,1721559697,2,154,305
9774,1721559698,3,81,429
9775,1721559699,4,628,966
9776,1721559700,1,270,501
9777,1721559701,2,410,531
9778,1721559702,3,372,727
9779,1721559703,4,256,873
9780,1721559704,1,469,577
9781,1721559705,2,146,340
9782,1721559706,3,163,506
9783,1721559707,4,238,664
9784,1721559708,1,301,629
9785,1721559709,2,853,669
9786,1721559710,3,220,716
9787,1721559711,4,292,249
9788,1721559712,1,727,259
9789,1721559713,2,536,385
9790,1721559714,3,552,857
9791,1721559715,4,106,343
9792,1721559716,1,295,802
9793,1721559717,2,165,733
9794,1721559718,3,719,540
9795,1721559719,4,158,264
9796,1721559720,1,903,846
9797,1721559721,2,206,524
9798,1721559722,3,423,355
9799,1721559723,4,495,327
9800,1721559724,1,397,663
9801,1721559725,2,223,459
9802,1721559726,3,185,319
9803,1721559727,4,67,523
9804,1721559728,1,85,668
9805,1721559729,2,953,793
9806,1721559730,3,346,290
9807,1721559731,4,587,129
9808,1721559732,1,998,663
9809,1721559733,2,332,567
9810,1721559734,3,566,549
9811,1721559735,4,123,455
9812,1721559736,1,141,351
9813,1721559737,2,701,960
9814,1721559738,3,867,875
9815,1721559739,4,64,890
9816,1721559740,1,851,257
9817,1721559741,2,272,740
9818,1721559742,3,108,610
9819,1721559743,4,415,446
9820,1721559744,1,136,501
9821,1721559745,2,579,830
9822,1721559746,3,395,862
9823,1721559747,4,346,770
9824,1721559748,1,666,562
9825,1721559749,2,505,442
9826,1721559750,3,132,223
9827,1721559751,4,162,606
9828,1721559752,1,727,703
9829,1721559753,2,992,844
9830,1721559754,3,135,498
9831,1721559755,4,547,749
9832,1721559756,1,680,269
9833,1721559757,2,251,366
9834,1721559758,3,454,513
9835,1721559759,4,473,572
9836,1721559760,1,198,175
9837,1721559761,2,190,688
9838,1721559762,3,133,773
9839,1721559763,4,999,113
9840,1721559764,1,819,765
9841,1721559765,2,940,343
9842,1721559766,3,748,739
9843,1721559767,4,216,698
9844,1721559768,1,628,740
9845,1721559769,2,695,383
9846,1721559770,3,645,573
9847,1721559771,4,880,243
9848,1721559772,1,515,675
9849,1721559773,2,125,984
9850,1721559774,3,642,664
9851,1721559775,4,693,159
9852,1721559776,1,808,292
9853,1721559777,2,379,304
9854,1721559778,3,526,605
9855,1721559779,4,973,613
9856,1721559780,1,854,904
9857,1721559781,2,680,384
9858,1721559782,3,901,435
9859,1721559783,4,672,173
9860,1721559784,1,645,756
9861,1721559785,2,441,231
9862,1721559786,3,988,891
9863,1721559787,4,102,593
9864,1721559788,1,157,474
9865,1721559789,2,155,377
9866,1721559790,3,741,384
9867,1721559791,4,308,326
9868,1721559792,1,638,779
9869,1721559793,2,341,238
9870,1721559794,3,716,902
9871,1721559795,4,51,584
9872,1721559796,1,847,971
9873,1721559797,2,619,694
9874,1721559798,3,407,704
9875,1721559799,4,553,463
9876,1721559800,1,748,500
9877,1721559801,2,446,130
9878,1721559802,3,819,133
9879,1721559803,4,377,874
9880,1721559804,1,161,389
9881,1721559805,2,626,946
9882,1721559806,3,841,308
9883,1721559807,4,722,935
9884,1721559808,1,425,212
9885,1721559809,2,597,141
9886,1721559810,3,168,916
9887,1721559811,4,585,687
9888,1721559812,1,467,485
9889,1721559813,2,892,896
9890,1721559814,3,575,601
9891,1721559815,4,741,489
9892,1721559816,1,765,791
9893,1721559817,2,937,246
9894,1721559818,3,999,375
9895,1721559819,4,843,732
9896,1721559820,1,815,532
9897,1721559821,2,857,304
9898,1721559822,3,988,674
9899,1721559823,4,971,643
9900,1721559824,1,775,909
9901,1721559825,2,187,509
9902,1721559826,3,952,659
9903,1721559827,4,556,434
9904,1721559828,1,588,968
9905,1721559829,2,670,110
9906,1721559830,3,320,539
9907,1721559831,4,582,900
9908,1721559832,1,713,322
9909,1721559833,2,726,698
9910,1721559834,3,627,847
9911,1721559835,4,67,987
9912,1721559836,1,468,422
9913,1721559837,2,267,230
9914,1721559838,3,182,329
9915,1721559839,4,693,400
9916,1721559840,1,529,159
9917,1721559841,2,73,268
9918,1721559842,3,128,361
9919,1721559843,4,795,961
9920,1721559844,1,752,679
9921,1721559845,2,499,126
9922,1721559846,3,732,888
9923,1721559847,4,630,122
9924,1721559848,1,656,907
9925,1721559849,2,307,972
9926,1721559850,3,746,361
9927,1721559851,4,647,354
9928,1721559852,1,943,994
9929,1721559853,2,750,391
9930,1721559854,3,401,589
9931,1721559855,4,92,844
9932,1721559856,1,769,185
9933,1721559857,2,161,758
9934,1721559858,3,691,385
9935,1721559859,4,749,282
9936,1721559860,1,720,941
9937,1721559861,2,287,843
9938,1721559862,3,324,645
9939,1721559863,4,863,787
9940,1721559864,1,709,286
9941,1721559865,2,367,765
9942,1721559866,3,872,406
9943,1721559867,4,475,559
9944,1721559868,1,670,847
9945,1721559869,2,983,843
9946,1721559870,3,432,354
9947,1721559871,4,764,982
9948,1721559872,1,382,975
9949,1721559873,2,697,825
9950,1721559874,3,718,865
9951,1721559875,4,728,259
9952,1721559876,1,930,376
9953,1721559877,2,935,292
9954,1721559878,3,493,867
9955,1721559879,4,860,822
9956,1721559880,1,170,919
9957,1721559881,2,66,394
9958,1721559882,3,977,296
9959,1721559883,4,310,867
9960,1721559884,1,625,452
9961,1721559885,2,361,210
9962,1721559886,3,913,387
9963,1721559887,4,908,682
9964,1721559888,1,527,921
9965,1721559889,2,529,446
9966,1721559890,3,878,265
9967,1721559891,4,635,668
9968,1721559892,1,396,395
9969,1721559893,2,166,197
9970,1721559894,3,731,486
9971,1721559895,4,634,141
9972,1721559896,1,105,903
9973,1721559897,2,851,872
9974,1721559898,3,454,127
9975,1721559899,4,258,661
9976,1721559900,1,101,996
9977,1721559901,2,631,569
9978,1721559902,3,685,645
9979,1721559903,4,947,641
9980,1721559904,1,137,905
9981,1721559905,2,604,892
9982,1721559906,3,645,584
9983,1721559907,4,721,779
9984,1721559908,1,702,202
9985,1721559909,2,430,757
9986,1721559910,3,356,388
9987,1721559911,4,601,578
9988,1721559912,1,140,584
9989,1721559913,2,92,582
9990,1721559914,3,688,931
9991,1721559915,4,273,134
9992,1721559916,1,945,946
9993,1721559917,2,457,386
9994,1721559918,3,149,564
9995,1721559919,4,231,951
9996,1721559920,1,305,856
9997,1721559921,2,844,924
9998,1721559922,3,548,700
9999,1721559923,4,960,390
10000,1721559924,1,766,613
10001,1721559925,2,862,894
10002,1721559926,3,273,283
10003,1721559927,4,638,808
10004,1721559928,1,782,849
10005,1721559929,2,60,830
10006,1721559930,3,336,231
10007,1721559931,4,273,229
10008,1721559932,1,595,289
10009,1721559933,2,764,459
10010,1721559934,3,982,258
10011,1721559935,4,290,460
10012,1721559936,1,935,996
10013,1721559937,2,182,470
10014,1721559938,3,314,694
10015,1721559939,4,683,332
10016,1721559940,1,932,246
10017,1721559941,2,121,555
10018,1721559942,3,938,172
10019,1721559943,4,772,107
10020,1721559944,1,923,968
10021,1721559945,2,876,634
10022,1721559946,3,952,559
10023,1721559947,4,181,457
10024,1721559948,1,266,131
10025,1721559949,2,51,817
10026,1721559950,3,263,479
10027,1721559951,4,288,524
10028,1721559952,1,684,311
10029,1721559953,2,755,644
10030,1721559954,3,921,634
10031,1721559955,4,514,191
10032,1721559956,1,495,101
10033,1721559957,2,764,489
10034,1721559958,3,819,375
10035,1721559959,4,266,247
10036,1721559960,1,444,908
10037,1721559961,2,970,642
10038,1721559962,3,329,124
10039,1721559963,4,878,422
10040,1721559964,1,185,712
10041,1721559965,2,996,202
10042,1721559966,3,73,527
10043,1721559967,4,848,736
10044,1721559968,1,361,415
10045,1721559969,2,776,425
10046,1721559970,3,623,656
10047,1721559971,4,197,314
10048,1721559972,1,762,368
10049,1721559973,2,353,979
10050,1721559974,3,169,107
10051,1721559975,4,286,346
10052,1721559976,1,289,681
10053,1721559977,2,853,115
10054,1721559978,3,504,945
10055,1721559979,4,765,256
10056,1721559980,1,203,603
10057,1721559981,2,983,801
10058,1721559982,3,440,991
10059,1721559983,4,53,633
10060,1721559984,1,293,433
10061,1721559985,2,401,782
10062,1721559986,3,377,670
10063,1721559987,4,292,294
10064,1721559988,1,983,558
10065,1721559989,2,521,668
10066,1721559990,3,970,876
10067,1721559991,4,400,389
10068,1721559992,1,940,138
10069,1721559993,2,334,615
10070,1721559994,3,712,180
10071,1721559995,4,767,417
10072,1721559996,1,175,449
10073,1721559997,2,255,293
10074,1721559998,3,904,610
10075,1721559999,4,652,995
10076,1721560000,1,303,568
10077,1721560001,2,913,936
10078,1721560002,3,715,222
10079,1721560003,4,326,153
10080,1721560004,1,455,415
10081,1721560005,2,73,599
10082,1721560006,3,468,132
10083,1721560007,4,296,992
10084,1721560008,1,325,909
10085,1721560009,2,542,377
10086,1721560010,3,467,967
10087,1721560011,4,250,269
10088,1721560012,1,704,258
10089,1721560013,2,555,631
10090,1721560014,3,708,771
10091,1721560015,4,815,554
10092,1721560016,1,341,504
10093,1721560017,2,61,651
10094,1721560018,3,571,434
10095,1721560019,4,718,929
10096,1721560020,1,867,784
10097,1721560021,2,188,174
10098,1721560022,3,452,472
10099,1721560023,4,377,265
10100,1721560024,1,930,376
10101,1721560025,2,979,214
10102,1721560026,3,862,714
10103,1721560027,4,994,795
10104,1721560028,1,971,477
10105,1721560029,2,417,519
10106,1721560030,3,788,353
10107,1721560031,4,67,311
10108,1721560032,1,598,178
10109,1721560033,2,165,936
10110,1721560034,3,930,727
10111,1721560035,4,119,528
10112,1721560036,1,649,530
10113,1721560037,2,976,771
10114,1721560038,3,269,249
10115,1721560039,4,638,318
10116,1721560040,1,160,644
10117,1721560041,2,144,567
10118,1721560042,3,842,125
10119,1721560043,4,58,627
10120,1721560044,1,662,593
10121,1721560045,2,967,774
10122,1721560046,3,210,702
10123,1721560047,4,906,841
10124,1721560048,1,932,869
10125,1721560049,2,233,323
10126,1721560050,3,494,446
10127,1721560051,4,474,580
10128,1721560052,1,441,404
10129,1721560053,2,518,796
10130,1721560054,3,978,639
10131,1721560055,4,619,193
10132,1721560056,1,132,289
10133,1721560057,2,313,919
10134,1721560058,3,64,978
10135,1721560059,4,530,496
10136,1721560060,1,633,311
10137,1721560061,2,334,349
10138,1721560062,3,78,701
10139,1721560063,4,172,520
10140,1721560064,1,766,363
10141,1721560065,2,318,872
10142,1721560066,3,909,662
10143,1721560067,4,984,800
10144,1721560068,1,616,461
10145,1721560069,2,198,544
10146,1721560070,3,782,475
10147,1721560071,4,827,310
10148,1721560072,1,857,200
10149,1721560073,2,772,107
10150,1721560074,3,849,683
10151,1721560075,4,424,491
10152,1721560076,1,171,803
10153,1721560077,2,691,216
10154,1721560078,3,364,384
10155,1721560079,4,95,208
10156,1721560080,1,441,367
10157,1721560081,2,777,241
10158,1721560082,3,218,374
10159,1721560083,4,310,348
10160,1721560084,1,119,746
10161,1721560085,2,291,141
10162,1721560086,3,229,730
10163,1721560087,4,653,281
10164,1721560088,1,532,395
10165,1721560089,2,315,299
10166,1721560090,3,362,394
10167,1721560091,4,67,504
10168,1721560092,1,610,772
10169,1721560093,2,716,391
10170,1721560094,3,755,429
10171,1721560095,4,794,997
10172,1721560096,1,591,465
10173,1721560097,2,512,116
10174,1721560098,3,337,586
10175,1721560099,4,780,649
10176,1721560100,1,439,491
10177,1721560101,2,738,428
10178,1721560102,3,703,799
10179,1721560103,4,229,699
10180,1721560104,1,904,547
10181,1721560105,2,862,591
10182,1721560106,3,196,248
10183,1721560107,4,303,331
10184,1721560108,1,506,130
10185,1721560109,2,894,733
10186,1721560110,3,569,123
10187,1721560111,4,412,178
10188,1721560112,1,195,986
10189,1721560113,2,281,998
10190,1721560114,3,499,199
10191,1721560115,4,77,296
10192,1721560116,1,367,425
10193,1721560117,2,542,390
10194,1721560118,3,160,547
10195,1721560119,4,584,497
10196,1721560120,1,614,180
10197,1721560121,2,494,280
10198,1721560122,3,710,738
10199,1721560123,4,867,320
10200,1721560124,1,604,164
10201,1721560125,2,930,912
10202,1721560126,3,365,191
10203,1721560127,4,349,558
10204,1721560128,1,484,790
10205,1721560129,2,651,444
10206,1721560130,3,418,365
10207,1721560131,4,753,729
10208,1721560132,1,908,736
10209,1721560133,2,82,552
10210,1721560134,3,821,951
10211,1721560135,4,717,922
10212,1721560136,1,526,557
10213,1721560137,2,107,915
10214,1721560138,3,944,354
10215,1721560139,4,426,318
10216,1721560140,1,408,526
10217,1721560141,2,62,605
10218,1721560142,3,84,632
10219,1721560143,4,76,728
10220,1721560144,1,277,685
10221,1721560145,2,672,168
10222,1721560146,3,366,807
10223,1721560147,4,238,900
10224,1721560148,1,446,644
10225,1721560149,2,975,511
10226,1721560150,3,50,770
10227,1721560151,4,75,998
10228,1721560152,1,72,306
10229,1721560153,2,99,574
10230,1721560154,3,325,528
10231,1721560155,4,63,732
10232,1721560156,1,133,327
10233,1721560157,2,709,523
10234,1721560158,3,864,262
10235,1721560159,4,463,875
10236,1721560160,1,862,987
10237,1721560161,2,559,634
10238,1721560162,3,906,173
10239,1721560163,4,435,659
10240,1721560164,1,436,483
10241,1721560165,2,607,741
10242,1721560166,3,163,925
10243,1721560167,4,362,378
10244,1721560168,1,846,608
10245,1721560169,2,806,876
10246,1721560170,3,118,337
10247,1721560171,4,753,223
10248,1721560172,1,58,434
10249,1721560173,2,594,353
10250,1721560174,3,408,535
10251,1721560175,4,687,779
10252,1721560176,1,653,911
10253,1721560177,2,989,816
10254,1721560178,3,357,472
10255,1721560179,4,342,842
10256,1721560180,1,857,998
10257,1721560181,2,107,593
10258,1721560182,3,247,333
10259,1721560183,4,980,794
10260,1721560184,1,433,1000
10261,1721560185,2,619,675
10262,1721560186,3,506,884
10263,1721560187,4,516,364
10264,1721560188,1,581,496
10265,1721560189,2,317,857
10266,1721560190,3,420,383
10267,1721560191,4,338,705
10268,1721560192,1,766,951
10269,1721560193,2,331,606
10270,1721560194,3,591,904
10271,1721560195,4,189,274
10272,1721560196,1,126,990
10273,1721560197,2,890,997
10274,1721560198,3,704,416
10275,1721560199,4,128,787
10276,1721560200,1,879,274
10277,1721560201,2,492,985
10278,1721560202,3,853,306
10279,1721560203,4,591,139
10280,1721560204,1,331,433
10281,1721560205,2,69,662
10282,1721560206,3,214,907
10283,1721560207,4,64,592
10284,1721560208,1,623,329
10285,1721560209,2,892,397
10286,1721560210,3,172,700
10287,1721560211,4,365,298
10288,1721560212,1,363,437
10289,1721560213,2,954,937
10290,1721560214,3,158,345
10291,1721560215,4,87,953
10292,1721560216,1,428,578
10293,1721560217,2,831,780
10294,1721560218,3,853,854
10295,1721560219,4,915,741
10296,1721560220,1,196,319
10297,1721560221,2,288,967
10298,1721560222,3,819,990
10299,1721560223,4,259,601
10300,1721560224,1,613,889
10301,1721560225,2,589,436
10302,1721560226,3,215,731
10303,1721560227,4,98,681
10304,1721560228,1,809,306
10305,1721560229,2,226,895
10306,1721560230,3,977,478
10307,1721560231,4,211,762
10308,1721560232,1,902,958
10309,1721560233,2,271,609
10310,1721560234,3,833,790
10311,1721560235,4,308,193
10312,1721560236,1,211,846
10313,1721560237,2,491,432
10314,1721560238,3,256,228
10315,1721560239,4,311,522
10316,1721560240,1,336,994
10317,1721560241,2,693,909
10318,1721560242,3,306,491
10319,1721560243,4,692,610
10320,1721560244,1,466,673
10321,1721560245,2,68,528
10322,1721560246,3,891,742
10323,1721560247,4,404,191
10324,1721560248,1,620,891
10325,1721560249,2,162,183
10326,1721560250,3,216,499
10327,1721560251,4,597,564
10328,1721560252,1,118,882
10329,1721560253,2,807,801
10330,1721560254,3,153,116
10331,1721560255,4,260,350
10332,1721560256,1,683,264
10333,1721560257,2,889,757
10334,1721560258,3,994,237
10335,1721560259,4,712,229
10336,1721560260,1,758,754
10337,1721560261,2,506,276
10338,1721560262,3,359,808
10339,1721560263,4,92,942
10340,1721560264,1,562,184
10341,1721560265,2,207,268
10342,1721560266,3,896,163
10343,1721560267,4,801,138
10344,1721560268,1,372,387
10345,1721560269,2,727,877
10346,1721560270,3,391,183
10347,1721560271,4,564,926
10348,1721560272,1,340,514
10349,1721560273,2,739,802
10350,1721560274,3,124,886
10351,1721560275,4,117,854
10352,1721560276,1,335,435
10353,1721560277,2,699,252
10354,1721560278,3,930,448
10355,1721560279,4,788,829
10356,1721560280,1,378,637
10357,1721560281,2,320,277
10358,1721560282,3,949,471
10359,1721560283,4,163,801
10360,1721560284,1,580,762
10361,1721560285,2,469,792
10362,1721560286,3,67,579
10363,1721560287,4,959,494
10364,1721560288,1,461,738
10365,1721560289,2,778,459
10366,1721560290,3,76,997
10367,1721560291,4,305,460
10368,1721560292,1,955,758
10369,1721560293,2,972,227
10370,1721560294,3,538,706
10371,1721560295,4,55,407
10372,1721560296,1,930,312
10373,1721560297,2,992,884
10374,1721560298,3,140,939
10375,1721560299,4,239,305
10376,1721560300,1,241,651
10377,1721560301,2,868,275
10378,1721560302,3,875,421
10379,1721560303,4,234,772
10380,1721560304,1,391,544
10381,1721560305,2,160,725
10382,1721560306,3,659,237
10383,1721560307,4,726,690
10384,1721560308,1,649,938
10385,1721560309,2,674,544
10386,1721560310,3,171,369
10387,1721560311,4,92,282
10388,1721560312,1,567,589
10389,1721560313,2,859,951
10390,1721560314,3,888,718
10391,1721560315,4,770,431
10392,1721560316,1,68,491
10393,1721560317,2,794,726
10394,1721560318,3,382,671
10395,1721560319,4,502,418
10396,1721560320,1,695,565
10397,1721560321,2,368,539
10398,1721560322,3,937,810
10399,1721560323,4,401,651
10400,1721560324,1,330,884
10401,1721560325,2,764,956
10402,1721560326,3,63,897
10403,1721560327,4,97,616
10404,1721560328,1,477,568
10405,1721560329,2,123,818
10406,1721560330,3,649,811
10407,1721560331,4,771,823
10408,1721560332,1,558,594
10409,1721560333,2,730,222
10410,1721560334,3,234,575
10411,1721560335,4,88,835
10412,1721560336,1,127,425
10413,1721560337,2,615,785
10414,1721560338,3,272,226
10415,1721560339,4,481,679
10416,1721560340,1,590,445
10417,1721560341,2,130,636
10418,1721560342,3,286,484
10419,1721560343,4,782,684
10420,1721560344,1,951,244
10421,1721560345,2,824,570
10422,1721560346,3,419,597
10423,1721560347,4,799,906
10424,1721560348,1,961,107
10425,1721560349,2,176,922
10426,1721560350,3,775,659
10427,1721560351,4,636,545
10428,1721560352,1,967,493
10429,1721560353,2,676,721
10430,1721560354,3,76,160
10431,1721560355,4,294,615
10432,1721560356,1,387,618
10433,1721560357,2,619,140
10434,1721560358,3,166,946
10435,1721560359,4,886,703
10436,1721560360,1,124,262
10437,1721560361,2,377,820
10438,1721560362,3,252,720
10439,1721560363,4,607,421
10440,1721560364,1,516,865
10441,1721560365,2,171,936
10442,1721560366,3,316,374
10443,1721560367,4,195,443
10444,1721560368,1,248,374
10445,1721560369,2,744,609
10446,1721560370,3,731,156
10447,1721560371,4,290,449
10448,1721560372,1,678,716
10449,1721560373,2,661,291
10450,1721560374,3,488,699
10451,1721560375,4,350,883
10452,1721560376,1,705,229
10453,1721560377,2,231,507
10454,1721560378,3,682,340
10455,1721560379,4,282,730
10456,1721560380,1,183,486
10457,1721560381,2,931,613
10458,1721560382,3,709,462
10459,1721560383,4,528,316
10460,1721560384,1,942,719
10461,1721560385,2,391,513
10462,1721560386,3,151,763
10463,1721560387,4,830,695
10464,1721560388,1,791,824
10465,1721560389,2,465,749
10466,1721560390,3,541,178
10467,1721560391,4,857,841
10468,1721560392,1,902,362
10469,1721560393,2,654,335
10470,1721560394,3,267,943
10471,1721560395,4,272,548
10472,1721560396,1,214,141
10473,1721560397,2,99,468
10474,1721560398,3,133,533
10475,1721560399,4,200,711
10476,1721560400,1,258,729
10477,1721560401,2,743,124
10478,1721560402,3,802,838
10479,1721560403,4,963,833
10480,1721560404,1,276,459
10481,1721560405,2,410,581
10482,1721560406,3,504,442
10483,1721560407,4,817,203
10484,1721560408,1,138,791
10485,1721560409,2,518,839
10486,1721560410,3,887,172
10487,1721560411,4,399,652
10488,1721560412,1,80,290
10489,1721560413,2,671,882
10490,1721560414,3,86,979
10491,1721560415,4,982,976
10492,1721560416,1,622,963
10493,1721560417,2,312,262
10494,1721560418,3,824,251
10495,1721560419,4,450,563
10496,1721560420,1,689,722
10497,1721560421,2,541,618
10498,1721560422,3,512,416
10499,1721560423,4,314,532
10500,1721560424,1,772,807
10501,1721560425,2,294,453
10502,1721560426,3,368,940
10503,1721560427,4,428,475
10504,1721560428,1,919,101
10505,1721560429,2,437,135
10506,1721560430,3,620,770
10507,1721560431,4,335,493
10508,1721560432,1,892,582
10509,1721560433,2,338,726
10510,1721560434,3,52,931
10511,1721560435,4,753,315
10512,1721560436,1,274,595
10513,1721560437,2,602,269
10514,1721560438,3,356,619
10515,1721560439,4,485,317
10516,1721560440,1,76,509
10517,1721560441,2,639,536
10518,1721560442,3,191,883
10519,1721560443,4,496,342
10520,1721560444,1,741,202
10521,1721560445,2,793,459
10522,1721560446,3,96,172
10523,1721560447,4,789,724
10524,1721560448,1,663,188
10525,1721560449,2,146,546
10526,1721560450,3,588,634
10527,1721560451,4,359,754
10528,1721560452,1,895,487
10529,1721560453,2,629,215
10530,1721560454,3,611,373
10531,1721560455,4,729,759
10532,1721560456,1,140,821
10533,1721560457,2,443,188
10534,1721560458,3,486,309
10535,1721560459,4,149,493
10536,1721560460,1,720,726
10537,1721560461,2,563,704
10538,1721560462,3,183,471
10539,1721560463,4,174,659
10540,1721560464,1,215,113
10541,1721560465,2,769,863
10542,1721560466,3,543,195
10543,1721560467,4,305,266
10544,1721560468,1,915,585
10545,1721560469,2,179,877
10546,1721560470,3,847,331
10547,1721560471,4,410,154
10548,1721560472,1,946,817
10549,1721560473,2,411,578
10550,1721560474,3,75,736
10551,1721560475,4,96,386
10552,1721560476,1,690,761
10553,1721560477,2,175,454
10554,1721560478,3,134,785
10555,1721560479,4,428,824
10556,1721560480,1,823,136
10557,1721560481,2,384,742
10558,1721560482,3,331,892
10559,1721560483,4,440,197
10560,1721560484,1,122,253
10561,1721560485,2,955,965
10562,1721560486,3,272,821
