ID,Timestamp,Symbol,Price,Volume
30560,30560,2,56912,339
30561,30561,2,56911,488
30562,30562,1,56911,542
30563,30563,1,56911,892
30564,30564,2,56911,716
30565,30565,2,56911,686
30566,30566,1,56911,746
30567,30567,2,56911,290
30568,30568,2,56911,793
30569,30569,2,56912,290
30570,30570,2,56912,648
30571,30571,1,56913,624
30572,30572,2,56914,227
30573,30573,1,56913,522
30574,30574,1,56912,392
30575,30575,2,56912,774
30576,30576,1,56913,210
30577,30577,2,56914,533
30578,30578,2,56914,959
30579,30579,1,56915,581
30580,30580,2,56916,585
30581,30581,1,56916,688
30582,30582,2,56916,692
30583,30583,1,56916,328
30584,30584,2,56915,742
30585,30585,2,56916,888
30586,30586,1,56915,152
30587,30587,1,56914,417
30588,30588,1,56914,204
30589,30589,1,56914,967
30590,30590,2,56914,720
30591,30591,2,56914,322
30592,30592,2,56914,661
30593,30593,2,56914,272
30594,30594,1,56913,752
30595,30595,1,56914,643
30596,30596,2,56914,732
30597,30597,2,56915,246
30598,30598,1,56916,845
30599,30599,1,56916,781
30600,30600,2,56917,909
30601,30601,1,56916,475
30602,30602,1,56917,427
30603,30603,2,56917,278
30604,30604,1,56918,317
30605,30605,2,56917,868
30606,30606,2,56918,890
30607,30607,1,56919,707
30608,30608,1,56919,5
30609,30609,1,56919,139
30610,30610,1,56919,303
30611,30611,2,56920,38
30612,30612,1,56920,324
30613,30613,2,56921,730
30614,30614,2,56921,350
30615,30615,2,56921,263
30616,30616,1,56922,621
30617,30617,2,56923,360
30618,30618,2,56923,88
30619,30619,1,56923,504
30620,30620,2,56923,718
30621,30621,1,56924,267
30622,30622,1,56924,235
30623,30623,1,56924,16
30624,30624,2,56925,191
30625,30625,2,56925,530
30626,30626,1,56924,642
30627,30627,2,56925,149
30628,30628,1,56925,494
30629,30629,1,56924,930
30630,30630,1,56924,452
30631,30631,2,56924,949
30632,30632,1,56925,479
30633,30633,2,56925,239
30634,30634,1,56926,278
30635,30635,2,56925,261
30636,30636,1,56925,510
30637,30637,2,56924,269
30638,30638,2,56925,940
30639,30639,2,56926,456
30640,30640,2,56927,953
30641,30641,2,56926,487
30642,30642,1,56926,450
30643,30643,1,56926,150
30644,30644,2,56925,787
30645,30645,1,56925,935
30646,30646,2,56926,91
30647,30647,2,56926,566
30648,30648,2,56927,737
30649,30649,2,56927,161
30650,30650,2,56927,849
30651,30651,1,56928,44
30652,30652,2,56927,981
30653,30653,1,56928,829
30654,30654,1,56927,718
30655,30655,1,56928,406
30656,30656,1,56928,349
30657,30657,1,56929,466
30658,30658,2,56928,469
30659,30659,2,56929,771
30660,30660,1,56928,150
30661,30661,1,56928,221
30662,30662,2,56928,839
30663,30663,1,56928,505
30664,30664,2,56927,317
30665,30665,1,56928,246
30666,30666,2,56929,529
30667,30667,1,56928,83
30668,30668,1,56928,560
30669,30669,2,56927,297
30670,30670,1,56927,691
30671,30671,1,56928,116
30672,30672,2,56927,72
30673,30673,2,56928,759
30674,30674,2,56928,231
30675,30675,1,56927,156
30676,30676,1,56928,588
30677,30677,2,56928,190
30678,30678,1,56928,881
30679,30679,2,56929,193
30680,30680,1,56928,680
30681,30681,2,56929,228
30682,30682,1,56929,923
30683,30683,1,56928,700
30684,30684,1,56928,400
30685,30685,1,56929,413
30686,30686,2,56928,582
30687,30687,1,56928,606
30688,30688,2,56928,952
30689,30689,2,56927,215
30690,30690,2,56928,20
30691,30691,2,56927,824
30692,30692,2,56927,619
30693,30693,2,56927,502
30694,30694,2,56927,934
30695,30695,1,56927,106
30696,30696,1,56928,468
30697,30697,1,56928,583
30698,30698,2,56929,7
30699,30699,1,56929,282
30700,30700,2,56930,226
30701,30701,1,56930,497
30702,30702,1,56930,521
30703,30703,2,56931,304
30704,30704,1,56931,218
30705,30705,2,56931,355
30706,30706,2,56931,305
30707,30707,1,56932,164
30708,30708,1,56932,682
30709,30709,1,56933,224
30710,30710,2,56933,282
30711,30711,2,56933,64
30712,30712,1,56932,356
30713,30713,2,56933,858
30714,30714,2,56933,501
30715,30715,1,56934,536
30716,30716,1,56934,19
30717,30717,2,56935,304
30718,30718,1,56936,146
30719,30719,1,56935,267
30720,30720,1,56935,395
30721,30721,1,56934,184
30722,30722,2,56935,814
30723,30723,1,56935,567
30724,30724,1,56936,752
30725,30725,1,56937,257
30726,30726,2,56937,902
30727,30727,2,56937,362
30728,30728,1,56938,875
30729,30729,2,56937,664
30730,30730,1,56938,675
30731,30731,2,56939,791
30732,30732,1,56939,657
30733,30733,1,56938,92
30734,30734,1,56938,137
30735,30735,1,56938,160
30736,30736,1,56939,340
30737,30737,1,56938,729
30738,30738,2,56937,774
30739,30739,1,56938,730
30740,30740,1,56938,812
30741,30741,1,56939,20
30742,30742,2,56940,480
30743,30743,2,56940,552
30744,30744,1,56941,915
30745,30745,1,56941,398
30746,30746,2,56941,740
30747,30747,1,56942,168
30748,30748,1,56943,603
30749,30749,2,56943,557
30750,30750,2,56944,534
30751,30751,2,56944,539
30752,30752,1,56944,598
30753,30753,1,56944,498
30754,30754,2,56944,735
30755,30755,2,56944,430
30756,30756,2,56943,554
30757,30757,1,56943,838
30758,30758,1,56942,954
30759,30759,1,56942,46
30760,30760,2,56942,985
30761,30761,2,56943,69
30762,30762,2,56943,973
30763,30763,2,56944,820
30764,30764,2,56945,495
30765,30765,1,56945,85
30766,30766,2,56946,5
30767,30767,1,56946,920
30768,30768,2,56947,20
30769,30769,1,56947,429
30770,30770,1,56948,902
30771,30771,2,56947,771
30772,30772,1,56948,935
30773,30773,2,56949,592
30774,30774,1,56949,407
30775,30775,2,56949,138
30776,30776,1,56950,104
30777,30777,1,56951,750
30778,30778,1,56950,388
30779,30779,2,56950,253
30780,30780,1,56951,959
30781,30781,1,56951,213
30782,30782,2,56951,636
30783,30783,2,56951,346
30784,30784,2,56952,498
30785,30785,2,56952,955
30786,30786,2,56952,888
30787,30787,1,56952,981
30788,30788,1,56951,776
30789,30789,2,56951,858
30790,30790,2,56951,47
30791,30791,1,56951,36
30792,30792,2,56952,705
30793,30793,1,56952,634
30794,30794,1,56952,600
30795,30795,1,56952,860
30796,30796,1,56952,182
30797,30797,1,56952,53
30798,30798,2,56953,864
30799,30799,2,56953,207
30800,30800,1,56954,609
30801,30801,2,56955,220
30802,30802,1,56954,757
30803,30803,2,56955,155
30804,30804,1,56954,691
30805,30805,2,56955,799
30806,30806,2,56955,453
30807,30807,1,56955,659
30808,30808,1,56954,956
30809,30809,1,56955,130
30810,30810,2,56955,787
30811,30811,1,56956,757
30812,30812,2,56956,719
30813,30813,1,56956,649
30814,30814,2,56957,899
30815,30815,2,56957,861
30816,30816,1,56957,392
30817,30817,2,56958,444
30818,30818,2,56958,758
30819,30819,1,56958,554
30820,30820,1,56959,986
30821,30821,1,56959,627
30822,30822,1,56959,60
30823,30823,1,56960,384
30824,30824,1,56960,696
30825,30825,1,56960,784
30826,30826,1,56961,22
30827,30827,1,56961,226
30828,30828,2,56961,652
30829,30829,2,56961,22
30830,30830,1,56962,563
30831,30831,2,56962,405
30832,30832,2,56962,347
30833,30833,2,56962,234
30834,30834,1,56962,730
30835,30835,1,56963,197
30836,30836,2,56963,221
30837,30837,1,56964,663
30838,30838,2,56964,211
30839,30839,2,56964,727
30840,30840,2,56964,73
30841,30841,2,56964,251
30842,30842,1,56964,869
30843,30843,2,56965,79
30844,30844,2,56965,729
30845,30845,1,56966,715
30846,30846,2,56965,562
30847,30847,1,56965,352
30848,30848,2,56965,502
30849,30849,1,56965,361
30850,30850,2,56966,874
30851,30851,1,56967,477
30852,30852,2,56966,142
30853,30853,1,56966,899
30854,30854,1,56966,888
30855,30855,1,56967,845
30856,30856,2,56967,831
30857,30857,1,56967,236
30858,30858,1,56968,837
30859,30859,1,56968,833
30860,30860,1,56969,935
30861,30861,2,56970,874
30862,30862,1,56969,590
30863,30863,1,56970,163
30864,30864,2,56970,904
30865,30865,1,56970,226
30866,30866,2,56971,913
30867,30867,1,56971,560
30868,30868,2,56971,972
30869,30869,1,56971,910
30870,30870,2,56972,792
30871,30871,1,56973,364
30872,30872,1,56973,476
30873,30873,2,56974,319
30874,30874,1,56974,199
30875,30875,2,56975,494
30876,30876,2,56975,92
30877,30877,1,56976,335
30878,30878,1,56977,770
30879,30879,2,56977,831
30880,30880,2,56977,797
30881,30881,1,56977,238
30882,30882,2,56976,927
30883,30883,1,56976,217
30884,30884,2,56976,375
30885,30885,2,56977,74
30886,30886,1,56978,860
30887,30887,1,56977,837
30888,30888,1,56978,995
30889,30889,1,56978,954
30890,30890,1,56979,502
30891,30891,1,56979,3
30892,30892,2,56978,184
30893,30893,1,56979,779
30894,30894,1,56980,626
30895,30895,1,56980,351
30896,30896,1,56979,266
30897,30897,2,56979,793
30898,30898,1,56980,791
30899,30899,1,56981,288
30900,30900,2,56981,146
30901,30901,1,56981,536
30902,30902,2,56981,774
30903,30903,2,56981,453
30904,30904,2,56981,110
30905,30905,1,56982,224
30906,30906,2,56982,747
30907,30907,1,56982,536
30908,30908,1,56982,927
30909,30909,1,56983,588
30910,30910,1,56984,959
30911,30911,1,56984,324
30912,30912,2,56985,425
30913,30913,1,56986,85
30914,30914,2,56985,863
30915,30915,1,56986,900
30916,30916,1,56987,681
30917,30917,2,56987,820
30918,30918,2,56987,155
30919,30919,2,56987,778
30920,30920,1,56986,10
30921,30921,1,56987,797
30922,30922,2,56987,197
30923,30923,2,56986,848
30924,30924,2,56987,405
30925,30925,2,56987,341
30926,30926,1,56987,906
30927,30927,2,56988,669
30928,30928,2,56987,862
30929,30929,2,56987,517
30930,30930,2,56988,203
30931,30931,1,56988,198
30932,30932,2,56989,374
30933,30933,2,56990,256
30934,30934,2,56991,650
30935,30935,2,56991,465
30936,30936,1,56991,901
30937,30937,2,56991,595
30938,30938,1,56992,159
30939,30939,2,56991,300
30940,30940,1,56992,293
30941,30941,1,56993,531
30942,30942,2,56993,277
30943,30943,1,56994,319
30944,30944,2,56994,458
30945,30945,1,56994,646
30946,30946,1,56995,741
30947,30947,1,56994,453
30948,30948,1,56995,402
30949,30949,1,56995,62
30950,30950,1,56995,503
30951,30951,2,56996,338
30952,30952,2,56997,428
30953,30953,2,56996,518
30954,30954,1,56996,838
30955,30955,2,56997,951
30956,30956,2,56997,709
30957,30957,2,56998,85
30958,30958,1,56998,847
30959,30959,2,56999,547
30960,30960,2,56999,830
30961,30961,2,56999,682
30962,30962,1,57000,291
30963,30963,2,56999,534
30964,30964,1,56999,367
30965,30965,2,56999,831
30966,30966,1,56999,103
30967,30967,2,57000,302
30968,30968,2,56999,885
30969,30969,1,56999,16
30970,30970,1,56999,790
30971,30971,1,56999,157
30972,30972,2,56999,36
30973,30973,2,56999,584
30974,30974,1,57000,996
30975,30975,1,56999,791
30976,30976,2,57000,655
30977,30977,2,57000,419
30978,30978,1,57001,232
30979,30979,1,57001,546
30980,30980,2,57001,597
30981,30981,2,57000,156
30982,30982,1,57001,805
30983,30983,2,57002,21
30984,30984,1,57002,514
30985,30985,1,57002,506
30986,30986,2,57002,907
30987,30987,2,57001,979
30988,30988,1,57002,972
30989,30989,1,57002,710
30990,30990,1,57003,827
30991,30991,2,57002,370
30992,30992,1,57003,26
30993,30993,1,57002,713
30994,30994,2,57003,150
30995,30995,1,57002,71
30996,30996,1,57002,440
30997,30997,2,57003,721
30998,30998,2,57003,658
30999,30999,2,57003,299
31000,31000,2,57004,146
31001,31001,1,57004,796
31002,31002,1,57004,877
31003,31003,2,57005,600
31004,31004,2,57005,624
31005,31005,1,57006,926
31006,31006,1,57007,383
31007,31007,2,57008,528
31008,31008,1,57007,518
31009,31009,2,57007,657
31010,31010,2,57007,714
31011,31011,2,57008,239
31012,31012,1,57009,377
31013,31013,1,57009,611
31014,31014,2,57010,637
31015,31015,1,57011,221
31016,31016,2,57010,240
31017,31017,1,57010,572
31018,31018,1,57010,899
31019,31019,1,57010,324
31020,31020,1,57011,807
31021,31021,1,57011,99
31022,31022,1,57012,689
31023,31023,1,57011,82
31024,31024,1,57011,387
31025,31025,2,57011,23
31026,31026,1,57011,409
31027,31027,1,57012,577
31028,31028,2,57012,952
31029,31029,2,57012,723
31030,31030,1,57013,806
31031,31031,2,57013,690
31032,31032,1,57014,763
31033,31033,2,57014,485
31034,31034,1,57014,830
31035,31035,2,57014,115
31036,31036,2,57015,777
31037,31037,1,57015,579
31038,31038,2,57015,345
31039,31039,2,57016,383
31040,31040,1,57016,175
31041,31041,2,57017,770
31042,31042,1,57018,194
31043,31043,2,57018,936
31044,31044,1,57019,516
31045,31045,1,57020,401
31046,31046,2,57020,845
31047,31047,2,57021,993
31048,31048,1,57021,766
31049,31049,1,57022,930
31050,31050,1,57022,454
31051,31051,1,57022,673
31052,31052,1,57022,339
31053,31053,2,57022,12
31054,31054,2,57023,570
31055,31055,1,57023,421
31056,31056,1,57024,399
31057,31057,2,57024,711
31058,31058,2,57025,209
31059,31059,1,57024,68
31060,31060,2,57024,1000
31061,31061,2,57024,444
31062,31062,1,57024,44
31063,31063,1,57025,497
31064,31064,1,57025,440
31065,31065,2,57026,932
31066,31066,1,57026,583
31067,31067,1,57025,607
31068,31068,2,57025,926
31069,31069,1,57025,737
31070,31070,2,57025,597
31071,31071,2,57026,248
31072,31072,1,57026,175
31073,31073,2,57027,517
31074,31074,1,57028,300
31075,31075,2,57027,252
31076,31076,1,57027,544
31077,31077,2,57028,503
31078,31078,2,57028,711
31079,31079,1,57029,598
31080,31080,1,57028,891
31081,31081,1,57027,470
31082,31082,1,57027,929
31083,31083,2,57028,941
31084,31084,1,57028,4
31085,31085,2,57028,152
31086,31086,2,57028,592
31087,31087,2,57028,996
31088,31088,2,57029,207
31089,31089,2,57030,868
31090,31090,2,57030,180
31091,31091,2,57030,709
31092,31092,1,57029,581
31093,31093,1,57030,520
31094,31094,2,57031,37
31095,31095,1,57031,927
31096,31096,1,57031,513
31097,31097,1,57032,180
31098,31098,1,57032,531
31099,31099,2,57033,232
31100,31100,1,57034,154
31101,31101,2,57034,193
31102,31102,2,57033,517
31103,31103,1,57033,24
31104,31104,2,57033,187
31105,31105,2,57032,617
31106,31106,2,57032,628
31107,31107,2,57033,824
31108,31108,2,57032,950
31109,31109,1,57032,239
31110,31110,2,57031,61
31111,31111,1,57032,252
31112,31112,2,57031,116
31113,31113,1,57031,187
31114,31114,2,57031,208
31115,31115,2,57031,851
31116,31116,2,57031,371
31117,31117,2,57031,967
31118,31118,1,57032,842
31119,31119,1,57032,459
31120,31120,1,57033,143
31121,31121,1,57033,515
31122,31122,2,57033,201
31123,31123,2,57033,152
31124,31124,1,57033,700
31125,31125,1,57033,733
31126,31126,1,57034,581
31127,31127,2,57034,848
31128,31128,1,57035,739
31129,31129,2,57034,735
31130,31130,2,57033,239
31131,31131,1,57034,785
31132,31132,2,57034,10
31133,31133,2,57034,711
31134,31134,1,57034,710
31135,31135,2,57033,859
31136,31136,1,57033,40
31137,31137,1,57033,402
31138,31138,1,57034,165
31139,31139,2,57035,193
31140,31140,1,57034,934
31141,31141,2,57034,343
31142,31142,1,57033,893
31143,31143,2,57033,414
31144,31144,1,57033,500
31145,31145,2,57034,66
31146,31146,2,57034,836
31147,31147,2,57033,881
31148,31148,1,57034,973
31149,31149,1,57034,305
31150,31150,1,57035,482
31151,31151,1,57035,800
31152,31152,2,57035,224
31153,31153,1,57036,371
31154,31154,1,57036,796
31155,31155,1,57036,239
31156,31156,1,57035,104
31157,31157,1,57036,309
31158,31158,1,57036,142
31159,31159,2,57035,723
31160,31160,2,57035,58
31161,31161,1,57036,55
31162,31162,2,57036,284
31163,31163,1,57036,176
31164,31164,1,57037,349
31165,31165,2,57037,874
31166,31166,2,57036,487
31167,31167,1,57036,356
31168,31168,2,57037,904
31169,31169,2,57037,12
31170,31170,1,57037,692
31171,31171,2,57038,172
31172,31172,2,57038,393
31173,31173,1,57038,744
31174,31174,2,57037,947
31175,31175,2,57038,848
31176,31176,1,57039,311
31177,31177,1,57039,882
31178,31178,2,57040,297
31179,31179,2,57040,191
31180,31180,1,57041,137
31181,31181,2,57041,982
31182,31182,2,57041,267
31183,31183,2,57042,182
31184,31184,1,57042,569
31185,31185,1,57042,899
31186,31186,1,57042,401
31187,31187,1,57042,781
31188,31188,1,57043,491
31189,31189,1,57042,599
31190,31190,1,57043,889
31191,31191,2,57042,409
31192,31192,2,57043,799
31193,31193,2,57042,147
31194,31194,2,57043,39
31195,31195,2,57043,469
31196,31196,2,57043,177
31197,31197,1,57043,626
31198,31198,1,57044,426
31199,31199,2,57044,640
31200,31200,2,57045,880
31201,31201,2,57046,97
31202,31202,1,57045,608
31203,31203,2,57046,340
31204,31204,2,57046,209
31205,31205,2,57046,141
31206,31206,1,57046,418
31207,31207,1,57047,978
31208,31208,2,57046,92
31209,31209,1,57047,889
31210,31210,2,57047,292
31211,31211,2,57046,915
31212,31212,1,57047,59
31213,31213,2,57047,588
31214,31214,2,57048,601
31215,31215,2,57048,244
31216,31216,2,57049,825
31217,31217,2,57049,867
31218,31218,1,57050,107
31219,31219,2,57050,562
31220,31220,1,57050,606
31221,31221,1,57049,229
31222,31222,2,57050,559
31223,31223,1,57049,428
31224,31224,2,57049,77
31225,31225,1,57049,777
31226,31226,2,57049,478
31227,31227,1,57050,675
31228,31228,1,57050,878
31229,31229,1,57050,720
31230,31230,1,57051,373
31231,31231,1,57051,934
31232,31232,1,57052,53
31233,31233,2,57051,169
31234,31234,1,57050,1
31235,31235,1,57050,202
31236,31236,1,57050,772
31237,31237,2,57051,501
31238,31238,2,57051,45
31239,31239,1,57051,506
31240,31240,1,57052,693
31241,31241,1,57052,674
31242,31242,1,57052,266
31243,31243,1,57051,124
31244,31244,2,57051,926
31245,31245,1,57051,215
31246,31246,1,57051,934
31247,31247,2,57051,48
31248,31248,1,57051,491
31249,31249,1,57052,755
31250,31250,1,57052,510
31251,31251,2,57053,999
31252,31252,2,57053,110
31253,31253,2,57053,406
31254,31254,1,57053,940
31255,31255,2,57053,11
31256,31256,1,57052,97
31257,31257,1,57052,118
31258,31258,2,57053,622
31259,31259,2,57052,183
31260,31260,1,57053,527
31261,31261,1,57052,665
31262,31262,1,57051,486
31263,31263,2,57051,577
31264,31264,1,57052,1000
31265,31265,2,57053,971
31266,31266,2,57052,735
31267,31267,1,57052,933
31268,31268,1,57052,150
31269,31269,1,57053,886
31270,31270,1,57053,603
31271,31271,1,57053,722
31272,31272,2,57053,779
31273,31273,1,57052,57
31274,31274,2,57052,53
31275,31275,2,57052,498
31276,31276,1,57053,531
31277,31277,1,57052,190
31278,31278,1,57052,601
31279,31279,2,57052,752
31280,31280,1,57053,224
31281,31281,2,57053,31
31282,31282,1,57053,107
31283,31283,2,57053,357
31284,31284,2,57054,514
31285,31285,2,57054,44
31286,31286,2,57054,283
31287,31287,2,57053,565
31288,31288,2,57053,592
31289,31289,2,57053,200
31290,31290,1,57052,882
31291,31291,2,57052,197
31292,31292,1,57053,96
31293,31293,1,57053,774
31294,31294,2,57054,618
31295,31295,1,57054,721
31296,31296,1,57054,834
31297,31297,2,57055,249
31298,31298,2,57055,294
31299,31299,1,57055,971
31300,31300,1,57055,370
31301,31301,2,57055,743
31302,31302,2,57056,80
31303,31303,1,57057,574
31304,31304,1,57058,960
31305,31305,1,57059,834
31306,31306,2,57059,906
31307,31307,2,57059,85
31308,31308,2,57059,404
31309,31309,1,57060,969
31310,31310,2,57061,827
31311,31311,1,57062,452
31312,31312,2,57061,899
31313,31313,1,57060,456
31314,31314,2,57060,520
31315,31315,1,57061,228
31316,31316,1,57061,628
31317,31317,1,57061,596
31318,31318,1,57061,979
31319,31319,1,57061,95
31320,31320,1,57062,501
31321,31321,1,57062,499
31322,31322,1,57061,569
31323,31323,2,57060,441
31324,31324,2,57061,210
31325,31325,1,57061,689
31326,31326,1,57061,941
31327,31327,2,57062,957
31328,31328,1,57063,795
31329,31329,1,57064,620
31330,31330,2,57064,267
31331,31331,2,57064,519
31332,31332,2,57065,329
31333,31333,2,57065,339
31334,31334,1,57065,768
31335,31335,2,57066,145
31336,31336,2,57065,918
31337,31337,1,57065,829
31338,31338,2,57065,5
31339,31339,1,57065,170
31340,31340,2,57065,894
31341,31341,2,57066,660
31342,31342,1,57067,653
31343,31343,1,57067,829
31344,31344,2,57067,363
31345,31345,2,57068,468
31346,31346,2,57067,897
31347,31347,1,57066,230
31348,31348,1,57067,700
31349,31349,1,57068,625
31350,31350,1,57069,379
31351,31351,1,57070,795
31352,31352,2,57070,25
31353,31353,1,57070,418
31354,31354,1,57070,991
31355,31355,1,57070,569
31356,31356,1,57069,681
31357,31357,2,57069,364
31358,31358,1,57068,176
31359,31359,1,57068,299
31360,31360,1,57069,485
31361,31361,2,57069,944
31362,31362,2,57068,370
31363,31363,2,57069,156
31364,31364,2,57068,629
31365,31365,2,57069,313
31366,31366,1,57069,763
31367,31367,2,57070,456
31368,31368,2,57069,576
31369,31369,2,57070,962
31370,31370,2,57071,345
31371,31371,2,57071,680
31372,31372,1,57071,226
31373,31373,2,57072,414
31374,31374,2,57073,94
31375,31375,2,57073,775
31376,31376,1,57073,625
31377,31377,2,57073,886
31378,31378,1,57073,212
31379,31379,2,57073,516
31380,31380,2,57072,22
31381,31381,1,57071,726
31382,31382,2,57071,473
31383,31383,1,57071,201
31384,31384,2,57072,492
31385,31385,1,57072,667
31386,31386,2,57072,608
31387,31387,1,57072,707
31388,31388,1,57072,545
31389,31389,2,57071,997
31390,31390,1,57071,91
31391,31391,1,57070,95
31392,31392,1,57071,431
31393,31393,1,57070,666
31394,31394,2,57070,377
31395,31395,1,57070,747
31396,31396,2,57071,193
31397,31397,1,57072,668
31398,31398,2,57073,974
31399,31399,1,57072,294
31400,31400,2,57073,149
31401,31401,1,57074,270
31402,31402,2,57074,126
31403,31403,2,57075,758
31404,31404,2,57075,869
31405,31405,2,57075,252
31406,31406,2,57075,465
31407,31407,2,57076,482
31408,31408,2,57075,60
31409,31409,1,57075,766
31410,31410,2,57076,19
31411,31411,2,57076,951
31412,31412,1,57077,142
31413,31413,2,57076,520
31414,31414,1,57077,540
31415,31415,2,57078,900
31416,31416,1,57078,631
31417,31417,1,57079,178
31418,31418,1,57078,161
31419,31419,2,57077,458
31420,31420,1,57078,221
31421,31421,2,57079,394
31422,31422,1,57079,58
31423,31423,1,57079,481
31424,31424,2,57080,613
31425,31425,2,57079,966
31426,31426,1,57079,337
31427,31427,2,57079,232
31428,31428,1,57080,934
31429,31429,1,57081,50
31430,31430,2,57081,386
31431,31431,1,57081,55
31432,31432,2,57081,332
31433,31433,1,57082,506
31434,31434,2,57082,697
31435,31435,2,57083,605
31436,31436,2,57082,597
31437,31437,1,57082,339
31438,31438,1,57081,89
31439,31439,1,57081,873
31440,31440,1,57081,270
31441,31441,1,57080,779
31442,31442,1,57080,745
31443,31443,2,57080,29
31444,31444,2,57080,761
31445,31445,2,57081,232
31446,31446,2,57081,324
31447,31447,1,57081,599
31448,31448,1,57081,689
31449,31449,2,57081,308
31450,31450,1,57082,519
31451,31451,1,57081,652
31452,31452,1,57080,887
31453,31453,1,57080,158
31454,31454,2,57081,157
31455,31455,2,57081,821
31456,31456,1,57082,27
31457,31457,2,57081,202
31458,31458,1,57082,75
31459,31459,2,57082,703
31460,31460,1,57082,827
31461,31461,1,57083,492
31462,31462,1,57083,442
31463,31463,2,57083,167
31464,31464,1,57084,780
31465,31465,1,57084,14
31466,31466,2,57085,492
31467,31467,2,57085,359
31468,31468,1,57084,353
31469,31469,1,57084,473
31470,31470,2,57085,932
31471,31471,2,57084,751
31472,31472,2,57084,20
31473,31473,1,57085,362
31474,31474,1,57086,70
31475,31475,1,57085,39
31476,31476,1,57084,666
31477,31477,2,57085,687
31478,31478,1,57085,146
31479,31479,1,57085,663
31480,31480,2,57085,203
31481,31481,2,57086,924
31482,31482,1,57086,647
31483,31483,2,57086,976
31484,31484,1,57086,987
31485,31485,2,57087,794
31486,31486,2,57088,960
31487,31487,1,57088,760
31488,31488,2,57088,797
31489,31489,2,57088,554
31490,31490,2,57088,305
31491,31491,1,57089,94
31492,31492,1,57090,778
31493,31493,2,57090,990
31494,31494,1,57091,124
31495,31495,1,57091,290
31496,31496,1,57092,998
31497,31497,2,57092,10
31498,31498,2,57092,520
31499,31499,1,57091,479
31500,31500,1,57092,94
31501,31501,1,57093,557
31502,31502,2,57092,538
31503,31503,1,57091,277
31504,31504,2,57091,652
31505,31505,1,57090,298
31506,31506,1,57090,468
31507,31507,1,57091,755
31508,31508,2,57090,958
31509,31509,1,57090,905
31510,31510,2,57091,739
31511,31511,1,57091,207
31512,31512,2,57091,952
31513,31513,1,57092,742
31514,31514,1,57091,742
31515,31515,1,57091,672
31516,31516,2,57092,418
31517,31517,1,57092,949
31518,31518,2,57092,740
31519,31519,1,57091,796
31520,31520,2,57091,921
31521,31521,1,57092,583
31522,31522,1,57092,422
31523,31523,1,57093,143
31524,31524,1,57093,890
31525,31525,2,57093,103
31526,31526,1,57094,581
31527,31527,2,57094,582
31528,31528,2,57094,957
31529,31529,2,57095,833
31530,31530,1,57095,92
31531,31531,2,57094,229
31532,31532,1,57094,579
31533,31533,2,57094,735
31534,31534,2,57095,459
31535,31535,1,57096,847
31536,31536,2,57096,574
31537,31537,2,57096,807
31538,31538,1,57096,384
31539,31539,1,57095,795
31540,31540,2,57095,28
31541,31541,2,57095,956
31542,31542,1,57095,789
31543,31543,2,57096,878
31544,31544,1,57097,515
31545,31545,2,57097,283
31546,31546,2,57098,186
31547,31547,2,57098,750
31548,31548,2,57099,965
31549,31549,1,57100,248
31550,31550,1,57101,525
31551,31551,2,57101,197
31552,31552,2,57102,913
31553,31553,2,57102,377
31554,31554,1,57103,731
31555,31555,1,57103,721
31556,31556,2,57104,358
31557,31557,2,57103,438
31558,31558,2,57103,33
31559,31559,1,57104,216
31560,31560,1,57105,92
31561,31561,2,57105,778
31562,31562,2,57105,228
31563,31563,2,57105,596
31564,31564,1,57106,763
31565,31565,2,57105,940
31566,31566,2,57105,80
31567,31567,2,57105,526
31568,31568,2,57105,610
31569,31569,1,57105,40
31570,31570,1,57106,307
31571,31571,2,57105,290
31572,31572,1,57106,827
31573,31573,2,57106,953
31574,31574,1,57106,162
31575,31575,1,57106,419
31576,31576,1,57105,778
31577,31577,2,57105,249
31578,31578,1,57106,287
31579,31579,2,57105,617
31580,31580,2,57104,458
31581,31581,1,57105,241
31582,31582,1,57105,927
31583,31583,1,57105,671
31584,31584,1,57105,405
31585,31585,1,57106,351
31586,31586,2,57107,502
31587,31587,1,57107,332
31588,31588,2,57106,888
31589,31589,1,57107,595
31590,31590,1,57107,565
31591,31591,1,57108,54
31592,31592,2,57108,915
31593,31593,2,57108,542
31594,31594,1,57109,82
31595,31595,1,57108,816
31596,31596,2,57107,275
31597,31597,2,57106,742
31598,31598,2,57107,114
31599,31599,2,57107,13
31600,31600,2,57108,677
31601,31601,1,57108,505
31602,31602,1,57108,706
31603,31603,2,57109,829
31604,31604,1,57108,454
31605,31605,1,57107,759
31606,31606,1,57108,507
31607,31607,2,57108,816
31608,31608,2,57109,854
31609,31609,2,57109,449
31610,31610,2,57108,63
31611,31611,2,57108,851
31612,31612,1,57109,303
31613,31613,1,57109,598
31614,31614,2,57110,323
31615,31615,1,57110,652
31616,31616,2,57110,258
31617,31617,2,57110,591
31618,31618,1,57109,614
31619,31619,2,57110,757
31620,31620,1,57109,889
31621,31621,2,57109,235
31622,31622,1,57110,351
31623,31623,1,57109,303
31624,31624,1,57110,105
31625,31625,2,57109,365
31626,31626,2,57109,745
31627,31627,1,57110,777
31628,31628,1,57110,230
31629,31629,2,57111,354
31630,31630,2,57112,123
31631,31631,1,57111,271
31632,31632,1,57111,170
31633,31633,1,57111,226
31634,31634,1,57110,32
